,0
TAK_901_5_0_uM_,"[('TAK-901', 5.0, 'uM')]"
Tadalafil_0_05_uM_,"[('Tadalafil', 0.05, 'uM')]"
Tadalafil_0_5_uM_,"[('Tadalafil', 0.5, 'uM')]"
Tadalafil_5_0_uM_,"[('Tadalafil', 5.0, 'uM')]"
Talc_0_05_uM_,"[('Talc', 0.05, 'uM')]"
Talc_0_5_uM_,"[('Talc', 0.5, 'uM')]"
Talc_5_0_uM_,"[('Talc', 5.0, 'uM')]"
Tazarotene_0_05_uM_,"[('Tazarotene', 0.05, 'uM')]"
Tazarotene_0_5_uM_,"[('Tazarotene', 0.5, 'uM')]"
Tazarotene_5_0_uM_,"[('Tazarotene', 5.0, 'uM')]"
Temsirolimus_0_05_uM_,"[('Temsirolimus', 0.05, 'uM')]"
Temsirolimus_0_5_uM_,"[('Temsirolimus', 0.5, 'uM')]"
Temsirolimus_5_0_uM_,"[('Temsirolimus', 5.0, 'uM')]"
Temuterkib_0_05_uM_,"[('Temuterkib', 0.05, 'uM')]"
Temuterkib_0_5_uM_,"[('Temuterkib', 0.5, 'uM')]"
Temuterkib_5_0_uM_,"[('Temuterkib', 5.0, 'uM')]"
Terfenadine_0_05_uM_,"[('Terfenadine', 0.05, 'uM')]"
Terfenadine_0_5_uM_,"[('Terfenadine', 0.5, 'uM')]"
Terfenadine_5_0_uM_,"[('Terfenadine', 5.0, 'uM')]"
Tetracycline_hydrochloride_0_05_uM_,"[('Tetracycline (hydrochloride)', 0.05, 'uM')]"
Tetracycline_hydrochloride_0_5_uM_,"[('Tetracycline (hydrochloride)', 0.5, 'uM')]"
Tetracycline_hydrochloride_5_0_uM_,"[('Tetracycline (hydrochloride)', 5.0, 'uM')]"
Thymol_0_05_uM_,"[('Thymol', 0.05, 'uM')]"
Thymol_0_5_uM_,"[('Thymol', 0.5, 'uM')]"
Thymol_5_0_uM_,"[('Thymol', 5.0, 'uM')]"
Thymopentin_0_05_uM_,"[('Thymopentin', 0.05, 'uM')]"
Thymopentin_0_5_uM_,"[('Thymopentin', 0.5, 'uM')]"
Thymopentin_5_0_uM_,"[('Thymopentin', 5.0, 'uM')]"
Tirabrutinib_hydrochloride_0_05_uM_,"[('Tirabrutinib (hydrochloride)', 0.05, 'uM')]"
Tirabrutinib_hydrochloride_0_5_uM_,"[('Tirabrutinib (hydrochloride)', 0.5, 'uM')]"
Tirabrutinib_hydrochloride_5_0_uM_,"[('Tirabrutinib (hydrochloride)', 5.0, 'uM')]"
Tirabrutinib_0_05_uM_,"[('Tirabrutinib', 0.05, 'uM')]"
Tirabrutinib_0_5_uM_,"[('Tirabrutinib', 0.5, 'uM')]"
Tirabrutinib_5_0_uM_,"[('Tirabrutinib', 5.0, 'uM')]"
Tofacitinib_citrate_0_05_uM_,"[('Tofacitinib (citrate)', 0.05, 'uM')]"
Tofacitinib_citrate_0_5_uM_,"[('Tofacitinib (citrate)', 0.5, 'uM')]"
Tofacitinib_citrate_5_0_uM_,"[('Tofacitinib (citrate)', 5.0, 'uM')]"
Tofacitinib_0_05_uM_,"[('Tofacitinib', 0.05, 'uM')]"
Tofacitinib_0_5_uM_,"[('Tofacitinib', 0.5, 'uM')]"
Tofacitinib_5_0_uM_,"[('Tofacitinib', 5.0, 'uM')]"
Tolcapone_0_05_uM_,"[('Tolcapone', 0.05, 'uM')]"
Tolcapone_0_5_uM_,"[('Tolcapone', 0.5, 'uM')]"
Tolcapone_5_0_uM_,"[('Tolcapone', 5.0, 'uM')]"
Tolmetin_0_05_uM_,"[('Tolmetin', 0.05, 'uM')]"
Tolmetin_0_5_uM_,"[('Tolmetin', 0.5, 'uM')]"
Tolmetin_5_0_uM_,"[('Tolmetin', 5.0, 'uM')]"
Tomivosertib_0_05_uM_,"[('Tomivosertib', 0.05, 'uM')]"
Tomivosertib_0_5_uM_,"[('Tomivosertib', 0.5, 'uM')]"
Tomivosertib_5_0_uM_,"[('Tomivosertib', 5.0, 'uM')]"
Topotecan_hydrochloride_0_05_uM_,"[('Topotecan (hydrochloride)', 0.05, 'uM')]"
Topotecan_hydrochloride_0_5_uM_,"[('Topotecan (hydrochloride)', 0.5, 'uM')]"
Topotecan_hydrochloride_5_0_uM_,"[('Topotecan (hydrochloride)', 5.0, 'uM')]"
Torkinib_0_05_uM_,"[('Torkinib', 0.05, 'uM')]"
Torkinib_0_5_uM_,"[('Torkinib', 0.5, 'uM')]"
Torkinib_5_0_uM_,"[('Torkinib', 5.0, 'uM')]"
Trametinib_DMSO_TF_solvate_0_05_uM_,"[('Trametinib (DMSO_TF solvate)', 0.05, 'uM')]"
Trametinib_DMSO_TF_solvate_0_5_uM_,"[('Trametinib (DMSO_TF solvate)', 0.5, 'uM')]"
Trametinib_DMSO_TF_solvate_5_0_uM_,"[('Trametinib (DMSO_TF solvate)', 5.0, 'uM')]"
Trametinib_0_05_uM_,"[('Trametinib', 0.05, 'uM')]"
Trametinib_0_5_uM_,"[('Trametinib', 0.5, 'uM')]"
Trametinib_5_0_uM_,"[('Trametinib', 5.0, 'uM')]"
Tranilast_0_05_uM_,"[('Tranilast', 0.05, 'uM')]"
Tranilast_0_5_uM_,"[('Tranilast', 0.5, 'uM')]"
Tranilast_5_0_uM_,"[('Tranilast', 5.0, 'uM')]"
Triamcinolone_0_05_uM_,"[('Triamcinolone', 0.05, 'uM')]"
Triamcinolone_0_5_uM_,"[('Triamcinolone', 0.5, 'uM')]"
Triamcinolone_5_0_uM_,"[('Triamcinolone', 5.0, 'uM')]"
Triclosan_0_05_uM_,"[('Triclosan', 0.05, 'uM')]"
Triclosan_0_5_uM_,"[('Triclosan', 0.5, 'uM')]"
Triclosan_5_0_uM_,"[('Triclosan', 5.0, 'uM')]"
Trifluridine_0_05_uM_,"[('Trifluridine', 0.05, 'uM')]"
Trifluridine_0_5_uM_,"[('Trifluridine', 0.5, 'uM')]"
Trifluridine_5_0_uM_,"[('Trifluridine', 5.0, 'uM')]"
Trimetrexate_0_05_uM_,"[('Trimetrexate', 0.05, 'uM')]"
Trimetrexate_0_5_uM_,"[('Trimetrexate', 0.5, 'uM')]"
Trimetrexate_5_0_uM_,"[('Trimetrexate', 5.0, 'uM')]"
Tubulin_inhibitor_6_0_05_uM_,"[('Tubulin inhibitor 6', 0.05, 'uM')]"
Tubulin_inhibitor_6_0_5_uM_,"[('Tubulin inhibitor 6', 0.5, 'uM')]"
Tubulin_inhibitor_6_5_0_uM_,"[('Tubulin inhibitor 6', 5.0, 'uM')]"
Tucatinib_0_05_uM_,"[('Tucatinib', 0.05, 'uM')]"
Tucatinib_0_5_uM_,"[('Tucatinib', 0.5, 'uM')]"
Tucatinib_5_0_uM_,"[('Tucatinib', 5.0, 'uM')]"
Tucidinostat_0_05_uM_,"[('Tucidinostat', 0.05, 'uM')]"
Tucidinostat_0_5_uM_,"[('Tucidinostat', 0.5, 'uM')]"
Tucidinostat_5_0_uM_,"[('Tucidinostat', 5.0, 'uM')]"
ULK_101_0_05_uM_,"[('ULK-101', 0.05, 'uM')]"
ULK_101_0_5_uM_,"[('ULK-101', 0.5, 'uM')]"
ULK_101_5_0_uM_,"[('ULK-101', 5.0, 'uM')]"
Uridine_0_05_uM_,"[('Uridine', 0.05, 'uM')]"
Uridine_0_5_uM_,"[('Uridine', 0.5, 'uM')]"
Uridine_5_0_uM_,"[('Uridine', 5.0, 'uM')]"
Valdecoxib_0_05_uM_,"[('Valdecoxib', 0.05, 'uM')]"
Valdecoxib_0_5_uM_,"[('Valdecoxib', 0.5, 'uM')]"
Valdecoxib_5_0_uM_,"[('Valdecoxib', 5.0, 'uM')]"
Vandetanib_0_05_uM_,"[('Vandetanib', 0.05, 'uM')]"
Vandetanib_0_5_uM_,"[('Vandetanib', 0.5, 'uM')]"
Vandetanib_5_0_uM_,"[('Vandetanib', 5.0, 'uM')]"
Vemurafenib_0_05_uM_,"[('Vemurafenib', 0.05, 'uM')]"
Vemurafenib_0_5_uM_,"[('Vemurafenib', 0.5, 'uM')]"
Vemurafenib_5_0_uM_,"[('Vemurafenib', 5.0, 'uM')]"
Verapamil_0_05_uM_,"[('Verapamil', 0.05, 'uM')]"
Verapamil_0_5_uM_,"[('Verapamil', 0.5, 'uM')]"
Verapamil_5_0_uM_,"[('Verapamil', 5.0, 'uM')]"
Verteporfin_0_05_uM_,"[('Verteporfin', 0.05, 'uM')]"
Verteporfin_0_5_uM_,"[('Verteporfin', 0.5, 'uM')]"
Verteporfin_5_0_uM_,"[('Verteporfin', 5.0, 'uM')]"
Vilanterol_0_05_uM_,"[('Vilanterol', 0.05, 'uM')]"
Vilanterol_0_5_uM_,"[('Vilanterol', 0.5, 'uM')]"
Vilanterol_5_0_uM_,"[('Vilanterol', 5.0, 'uM')]"
Vinblastine_sulfate_0_05_uM_,"[('Vinblastine (sulfate)', 0.05, 'uM')]"
Vinblastine_sulfate_0_5_uM_,"[('Vinblastine (sulfate)', 0.5, 'uM')]"
Vinblastine_sulfate_5_0_uM_,"[('Vinblastine (sulfate)', 5.0, 'uM')]"
Vismodegib_0_05_uM_,"[('Vismodegib', 0.05, 'uM')]"
Vismodegib_0_5_uM_,"[('Vismodegib', 0.5, 'uM')]"
Vismodegib_5_0_uM_,"[('Vismodegib', 5.0, 'uM')]"
Vitamin_K4_0_05_uM_,"[('Vitamin K4', 0.05, 'uM')]"
Vitamin_K4_0_5_uM_,"[('Vitamin K4', 0.5, 'uM')]"
Vitamin_K4_5_0_uM_,"[('Vitamin K4', 5.0, 'uM')]"
Volasertib_0_05_uM_,"[('Volasertib', 0.05, 'uM')]"
Volasertib_0_5_uM_,"[('Volasertib', 0.5, 'uM')]"
Volasertib_5_0_uM_,"[('Volasertib', 5.0, 'uM')]"
Voriconazole_0_05_uM_,"[('Voriconazole', 0.05, 'uM')]"
Voriconazole_0_5_uM_,"[('Voriconazole', 0.5, 'uM')]"
Voriconazole_5_0_uM_,"[('Voriconazole', 5.0, 'uM')]"
Vortioxetine_0_05_uM_,"[('Vortioxetine', 0.05, 'uM')]"
Vortioxetine_0_5_uM_,"[('Vortioxetine', 0.5, 'uM')]"
Vortioxetine_5_0_uM_,"[('Vortioxetine', 5.0, 'uM')]"
XRK3F2_0_05_uM_,"[('XRK3F2', 0.05, 'uM')]"
XRK3F2_0_5_uM_,"[('XRK3F2', 0.5, 'uM')]"
XRK3F2_5_0_uM_,"[('XRK3F2', 5.0, 'uM')]"
Zileuton_0_05_uM_,"[('Zileuton', 0.05, 'uM')]"
Zileuton_0_5_uM_,"[('Zileuton', 0.5, 'uM')]"
Zileuton_5_0_uM_,"[('Zileuton', 5.0, 'uM')]"
c_Kit_IN_1_0_05_uM_,"[('c-Kit-IN-1', 0.05, 'uM')]"
c_Kit_IN_1_0_5_uM_,"[('c-Kit-IN-1', 0.5, 'uM')]"
c_Kit_IN_1_5_0_uM_,"[('c-Kit-IN-1', 5.0, 'uM')]"
crizotinib_0_05_uM_,"[('crizotinib', 0.05, 'uM')]"
crizotinib_0_5_uM_,"[('crizotinib', 0.5, 'uM')]"
crizotinib_5_0_uM_,"[('crizotinib', 5.0, 'uM')]"
olaparib_0_05_uM_,"[('olaparib', 0.05, 'uM')]"
olaparib_0_5_uM_,"[('olaparib', 0.5, 'uM')]"
olaparib_5_0_uM_,"[('olaparib', 5.0, 'uM')]"
palbociclib_0_05_uM_,"[('palbociclib', 0.05, 'uM')]"
palbociclib_0_5_uM_,"[('palbociclib', 0.5, 'uM')]"
palbociclib_5_0_uM_,"[('palbociclib', 5.0, 'uM')]"
venetoclax_0_05_uM_,"[('venetoclax', 0.05, 'uM')]"
venetoclax_0_5_uM_,"[('venetoclax', 0.5, 'uM')]"
venetoclax_5_0_uM_,"[('venetoclax', 5.0, 'uM')]"
vincristine_0_05_uM_,"[('vincristine', 0.05, 'uM')]"
vincristine_0_5_uM_,"[('vincristine', 0.5, 'uM')]"
vincristine_5_0_uM_,"[('vincristine', 5.0, 'uM')]"
Oryzanol_0_05_uM_,"[('γ-Oryzanol', 0.05, 'uM')]"
Oryzanol_0_5_uM_,"[('γ-Oryzanol', 0.5, 'uM')]"
Oryzanol_5_0_uM_,"[('γ-Oryzanol', 5.0, 'uM')]"
X18β_Glycyrrhetinic_acid_0_05_uM_,"[('18β-Glycyrrhetinic acid', 0.05, 'uM')]"
X18β_Glycyrrhetinic_acid_0_5_uM_,"[('18β-Glycyrrhetinic acid', 0.5, 'uM')]"
X18β_Glycyrrhetinic_acid_5_0_uM_,"[('18β-Glycyrrhetinic acid', 5.0, 'uM')]"
X5_Fluorouracil_5_0_uM_,"[('5-Fluorouracil', 5.0, 'uM')]"
X5_Fluorouracil_0_5_uM_,"[('5-Fluorouracil', 0.5, 'uM')]"
X5_Fluorouracil_0_05_uM_,"[('5-Fluorouracil', 0.05, 'uM')]"
γ_Oryzanol_5_0_uM_,"[('γ-Oryzanol', 5.0, 'uM')]"
γ_Oryzanol_0_5_uM_,"[('γ-Oryzanol', 0.5, 'uM')]"
γ_Oryzanol_0_05_uM_,"[('γ-Oryzanol', 0.05, 'uM')]"
X9_ING_41_5_0_uM_,"[('9-ING-41', 5.0, 'uM')]"
X9_ING_41_0_5_uM_,"[('9-ING-41', 0.5, 'uM')]"
X9_ING_41_0_05_uM_,"[('9-ING-41', 0.05, 'uM')]"
X8_Hydroxyquinoline_5_0_uM_,"[('8-Hydroxyquinoline', 5.0, 'uM')]"
X8_Hydroxyquinoline_0_5_uM_,"[('8-Hydroxyquinoline', 0.5, 'uM')]"
X8_Hydroxyquinoline_0_05_uM_,"[('8-Hydroxyquinoline', 0.05, 'uM')]"
X5_Azacytidine_5_0_uM_,"[('5-Azacytidine', 5.0, 'uM')]"
X5_Azacytidine_0_5_uM_,"[('5-Azacytidine', 0.5, 'uM')]"
X5_Azacytidine_0_05_uM_,"[('5-Azacytidine', 0.05, 'uM')]"
X4EGI_1_5_0_uM_,"[('4EGI-1', 5.0, 'uM')]"
X4EGI_1_0_5_uM_,"[('4EGI-1', 0.5, 'uM')]"
X4EGI_1_0_05_uM_,"[('4EGI-1', 0.05, 'uM')]"
