,0
X2_Erdafitinib_0_5_uM_,"2_[('Erdafitinib ', 0.5, 'uM')]"
X2_Everolimus_0_5_uM_,"2_[('Everolimus', 0.5, 'uM')]"
X2_Futibatinib_0_5_uM_,"2_[('Futibatinib', 0.5, 'uM')]"
X2_GSK1059615_0_5_uM_,"2_[('GSK1059615', 0.5, 'uM')]"
X2_Gemcitabine_0_5_uM_,"2_[('Gemcitabine', 0.5, 'uM')]"
X2_HI_TOPK_032_0_5_uM_,"2_[('HI-TOPK-032', 0.5, 'uM')]"
X2_Hydroxyfasudil_0_5_uM_,"2_[('Hydroxyfasudil', 0.5, 'uM')]"
X2_IQ_1_0_5_uM_,"2_[('IQ 1', 0.5, 'uM')]"
X2_Infigratinib_0_5_uM_,"2_[('Infigratinib', 0.5, 'uM')]"
X2_Ipatasertib_0_5_uM_,"2_[('Ipatasertib', 0.5, 'uM')]"
X2_Irinotecan_0_5_uM_,"2_[('Irinotecan', 0.5, 'uM')]"
X2_Ixazomib_0_5_uM_,"2_[('Ixazomib', 0.5, 'uM')]"
X2_LB_100_0_5_uM_,"2_[('LB-100', 0.5, 'uM')]"
X2_LJI308_0_5_uM_,"2_[('LJI308', 0.5, 'uM')]"
X2_LY_2584702_tosylate_salt_0_5_uM_,"2_[('LY-2584702 (tosylate salt)', 0.5, 'uM')]"
X2_LY2090314_0_5_uM_,"2_[('LY2090314', 0.5, 'uM')]"
X2_Lapatinib_ditosylate_0_5_uM_,"2_[('Lapatinib ditosylate', 0.5, 'uM')]"
X2_Lonafarnib_0_5_uM_,"2_[('Lonafarnib', 0.5, 'uM')]"
X2_MK_3903_0_5_uM_,"2_[('MK-3903', 0.5, 'uM')]"
X2_MK_8353_0_5_uM_,"2_[('MK-8353', 0.5, 'uM')]"
X2_ML264_0_5_uM_,"2_[('ML264', 0.5, 'uM')]"
X2_Methylprednisolone_succinate_0_5_uM_,"2_[('Methylprednisolone succinate', 0.5, 'uM')]"
X2_Minodronic_acid_0_5_uM_,"2_[('Minodronic acid', 0.5, 'uM')]"
X2_NG25_0_5_uM_,"2_[('NG25', 0.5, 'uM')]"
X2_NVP_BHG712_0_5_uM_,"2_[('NVP-BHG712', 0.5, 'uM')]"
X2_OTS514_0_5_uM_,"2_[('OTS514', 0.5, 'uM')]"
X2_Oleic_acid_0_5_uM_,"2_[('Oleic acid', 0.5, 'uM')]"
X2_Oxaliplatin_0_5_uM_,"2_[('Oxaliplatin', 0.5, 'uM')]"
X2_PF_06260933_0_5_uM_,"2_[('PF-06260933', 0.5, 'uM')]"
X2_PH_797804_0_5_uM_,"2_[('PH-797804', 0.5, 'uM')]"
X2_Paclitaxel_0_5_uM_,"2_[('Paclitaxel', 0.5, 'uM')]"
X2_Pemigatinib_0_5_uM_,"2_[('Pemigatinib', 0.5, 'uM')]"
X2_Pimitespib_0_5_uM_,"2_[('Pimitespib', 0.5, 'uM')]"
X2_Pralsetinib_0_5_uM_,"2_[('Pralsetinib', 0.5, 'uM')]"
X2_RMC_6236_0_5_uM_,"2_[('RMC-6236', 0.5, 'uM')]"
X2_Ralimetinib_dimesylate_0_5_uM_,"2_[('Ralimetinib dimesylate', 0.5, 'uM')]"
X2_Regorafenib_0_5_uM_,"2_[('Regorafenib', 0.5, 'uM')]"
X2_SBI_0640756_0_5_uM_,"2_[('SBI-0640756', 0.5, 'uM')]"
X2_Sapanisertib_0_5_uM_,"2_[('Sapanisertib', 0.5, 'uM')]"
X2_Sonidegib_0_5_uM_,"2_[('Sonidegib', 0.5, 'uM')]"
X2_TAK_733_0_5_uM_,"2_[('TAK-733', 0.5, 'uM')]"
X2_TAK_901_0_5_uM_,"2_[('TAK-901', 0.5, 'uM')]"
X2_Temuterkib_0_5_uM_,"2_[('Temuterkib', 0.5, 'uM')]"
X2_Tomivosertib_0_5_uM_,"2_[('Tomivosertib', 0.5, 'uM')]"
X2_Torkinib_0_5_uM_,"2_[('Torkinib', 0.5, 'uM')]"
X2_Trametinib_0_5_uM_,"2_[('Trametinib', 0.5, 'uM')]"
X2_Tubulin_inhibitor_6_0_5_uM_,"2_[('Tubulin inhibitor 6', 0.5, 'uM')]"
X2_Tucatinib_0_5_uM_,"2_[('Tucatinib', 0.5, 'uM')]"
X2_ULK_101_0_5_uM_,"2_[('ULK-101', 0.5, 'uM')]"
X2_Vemurafenib_0_5_uM_,"2_[('Vemurafenib', 0.5, 'uM')]"
X2_Volasertib_0_5_uM_,"2_[('Volasertib', 0.5, 'uM')]"
X2_XRK3F2_0_5_uM_,"2_[('XRK3F2', 0.5, 'uM')]"
X2_c_Kit_IN_1_0_5_uM_,"2_[('c-Kit-IN-1', 0.5, 'uM')]"
X2_olaparib_0_5_uM_,"2_[('olaparib', 0.5, 'uM')]"
X2_palbociclib_0_5_uM_,"2_[('palbociclib', 0.5, 'uM')]"
X2_venetoclax_0_5_uM_,"2_[('venetoclax', 0.5, 'uM')]"
X2_vincristine_0_5_uM_,"2_[('vincristine', 0.5, 'uM')]"
X3_4EGI_1_5_0_uM_,"3_[('4EGI-1', 5.0, 'uM')]"
X3_9_ING_41_5_0_uM_,"3_[('9-ING-41', 5.0, 'uM')]"
X3_APTO_253_5_0_uM_,"3_[('APTO-253', 5.0, 'uM')]"
X3_AT7519_5_0_uM_,"3_[('AT7519', 5.0, 'uM')]"
X3_AZD_7648_5_0_uM_,"3_[('AZD-7648', 5.0, 'uM')]"
X3_AZD_8055_5_0_uM_,"3_[('AZD-8055', 5.0, 'uM')]"
X3_AZD1390_5_0_uM_,"3_[('AZD1390', 5.0, 'uM')]"
X3_AZD2858_5_0_uM_,"3_[('AZD2858', 5.0, 'uM')]"
X3_Abemaciclib_5_0_uM_,"3_[('Abemaciclib', 5.0, 'uM')]"
X3_Adagrasib_0_05_uM_,"3_[('Adagrasib', 0.05, 'uM')]"
X3_Afatinib_5_0_uM_,"3_[('Afatinib', 5.0, 'uM')]"
X3_Alpelisib_5_0_uM_,"3_[('Alpelisib', 5.0, 'uM')]"
X3_Anastrozole_5_0_uM_,"3_[('Anastrozole', 5.0, 'uM')]"
X3_BAY1125976_5_0_uM_,"3_[('BAY1125976', 5.0, 'uM')]"
X3_BI_3406_5_0_uM_,"3_[('BI-3406', 5.0, 'uM')]"
X3_BI_78D3_5_0_uM_,"3_[('BI-78D3', 5.0, 'uM')]"
X3_Belumosudil_mesylate_5_0_uM_,"3_[('Belumosudil (mesylate)', 5.0, 'uM')]"
X3_Belzutifan_5_0_uM_,"3_[('Belzutifan', 5.0, 'uM')]"
X3_Bentamapimod_5_0_uM_,"3_[('Bentamapimod', 5.0, 'uM')]"
X3_Bimiralisib_5_0_uM_,"3_[('Bimiralisib', 5.0, 'uM')]"
X3_Binimetinib_5_0_uM_,"3_[('Binimetinib', 5.0, 'uM')]"
X3_Bortezomib_5_0_uM_,"3_[('Bortezomib', 5.0, 'uM')]"
X3_Brivudine_5_0_uM_,"3_[('Brivudine', 5.0, 'uM')]"
X3_CP21R7_5_0_uM_,"3_[('CP21R7', 5.0, 'uM')]"
X3_Capivasertib_5_0_uM_,"3_[('Capivasertib', 5.0, 'uM')]"
X3_Capmatinib_5_0_uM_,"3_[('Capmatinib', 5.0, 'uM')]"
X3_Celecoxib_5_0_uM_,"3_[('Celecoxib', 5.0, 'uM')]"
X3_DT_061_5_0_uM_,"3_[('DT-061', 5.0, 'uM')]"
X3_DTP3_5_0_uM_,"3_[('DTP3', 5.0, 'uM')]"
X3_Dabrafenib_5_0_uM_,"3_[('Dabrafenib', 5.0, 'uM')]"
X3_ERK5_IN_2_5_0_uM_,"3_[('ERK5-IN-2', 5.0, 'uM')]"
X3_ETC_206_5_0_uM_,"3_[('ETC-206', 5.0, 'uM')]"
X3_EX229_5_0_uM_,"3_[('EX229', 5.0, 'uM')]"
X3_Elimusertib_hydrochloride_5_0_uM_,"3_[('Elimusertib hydrochloride', 5.0, 'uM')]"
X3_Encorafenib_5_0_uM_,"3_[('Encorafenib', 5.0, 'uM')]"
X3_Erdafitinib_5_0_uM_,"3_[('Erdafitinib ', 5.0, 'uM')]"
X3_Everolimus_5_0_uM_,"3_[('Everolimus', 5.0, 'uM')]"
X3_Futibatinib_5_0_uM_,"3_[('Futibatinib', 5.0, 'uM')]"
X3_GSK1059615_5_0_uM_,"3_[('GSK1059615', 5.0, 'uM')]"
X3_Gemcitabine_5_0_uM_,"3_[('Gemcitabine', 5.0, 'uM')]"
X3_HI_TOPK_032_5_0_uM_,"3_[('HI-TOPK-032', 5.0, 'uM')]"
X3_Hydroxyfasudil_5_0_uM_,"3_[('Hydroxyfasudil', 5.0, 'uM')]"
X3_IQ_1_5_0_uM_,"3_[('IQ 1', 5.0, 'uM')]"
X3_Infigratinib_5_0_uM_,"3_[('Infigratinib', 5.0, 'uM')]"
X3_Ipatasertib_5_0_uM_,"3_[('Ipatasertib', 5.0, 'uM')]"
X3_Irinotecan_5_0_uM_,"3_[('Irinotecan', 5.0, 'uM')]"
X3_Ixazomib_5_0_uM_,"3_[('Ixazomib', 5.0, 'uM')]"
X3_LB_100_5_0_uM_,"3_[('LB-100', 5.0, 'uM')]"
X3_LJI308_5_0_uM_,"3_[('LJI308', 5.0, 'uM')]"
X3_LY_2584702_tosylate_salt_5_0_uM_,"3_[('LY-2584702 (tosylate salt)', 5.0, 'uM')]"
X3_LY2090314_5_0_uM_,"3_[('LY2090314', 5.0, 'uM')]"
X3_Lapatinib_ditosylate_5_0_uM_,"3_[('Lapatinib ditosylate', 5.0, 'uM')]"
X3_Lonafarnib_5_0_uM_,"3_[('Lonafarnib', 5.0, 'uM')]"
X3_MK_3903_5_0_uM_,"3_[('MK-3903', 5.0, 'uM')]"
X3_MK_8353_5_0_uM_,"3_[('MK-8353', 5.0, 'uM')]"
X3_ML264_5_0_uM_,"3_[('ML264', 5.0, 'uM')]"
X3_Methylprednisolone_succinate_5_0_uM_,"3_[('Methylprednisolone succinate', 5.0, 'uM')]"
X3_Minodronic_acid_5_0_uM_,"3_[('Minodronic acid', 5.0, 'uM')]"
X3_NG25_5_0_uM_,"3_[('NG25', 5.0, 'uM')]"
X3_NVP_BHG712_5_0_uM_,"3_[('NVP-BHG712', 5.0, 'uM')]"
X3_OTS514_5_0_uM_,"3_[('OTS514', 5.0, 'uM')]"
X3_Oleic_acid_5_0_uM_,"3_[('Oleic acid', 5.0, 'uM')]"
X3_Oxaliplatin_5_0_uM_,"3_[('Oxaliplatin', 5.0, 'uM')]"
X3_PF_06260933_5_0_uM_,"3_[('PF-06260933', 5.0, 'uM')]"
X3_PH_797804_5_0_uM_,"3_[('PH-797804', 5.0, 'uM')]"
X3_Paclitaxel_5_0_uM_,"3_[('Paclitaxel', 5.0, 'uM')]"
X3_Pemigatinib_5_0_uM_,"3_[('Pemigatinib', 5.0, 'uM')]"
X3_Pimitespib_5_0_uM_,"3_[('Pimitespib', 5.0, 'uM')]"
X3_Pralsetinib_5_0_uM_,"3_[('Pralsetinib', 5.0, 'uM')]"
X3_RMC_6236_5_0_uM_,"3_[('RMC-6236', 5.0, 'uM')]"
X3_Ralimetinib_dimesylate_5_0_uM_,"3_[('Ralimetinib dimesylate', 5.0, 'uM')]"
X3_Regorafenib_5_0_uM_,"3_[('Regorafenib', 5.0, 'uM')]"
X3_SBI_0640756_5_0_uM_,"3_[('SBI-0640756', 5.0, 'uM')]"
X3_Sapanisertib_5_0_uM_,"3_[('Sapanisertib', 5.0, 'uM')]"
X3_Sonidegib_5_0_uM_,"3_[('Sonidegib', 5.0, 'uM')]"
X3_TAK_733_5_0_uM_,"3_[('TAK-733', 5.0, 'uM')]"
X3_TAK_901_5_0_uM_,"3_[('TAK-901', 5.0, 'uM')]"
X3_Temuterkib_5_0_uM_,"3_[('Temuterkib', 5.0, 'uM')]"
X3_Tomivosertib_5_0_uM_,"3_[('Tomivosertib', 5.0, 'uM')]"
X3_Torkinib_5_0_uM_,"3_[('Torkinib', 5.0, 'uM')]"
X3_Trametinib_5_0_uM_,"3_[('Trametinib', 5.0, 'uM')]"
X3_Tubulin_inhibitor_6_5_0_uM_,"3_[('Tubulin inhibitor 6', 5.0, 'uM')]"
X3_Tucatinib_5_0_uM_,"3_[('Tucatinib', 5.0, 'uM')]"
X3_ULK_101_5_0_uM_,"3_[('ULK-101', 5.0, 'uM')]"
X3_Vemurafenib_5_0_uM_,"3_[('Vemurafenib', 5.0, 'uM')]"
X3_Volasertib_5_0_uM_,"3_[('Volasertib', 5.0, 'uM')]"
X3_XRK3F2_5_0_uM_,"3_[('XRK3F2', 5.0, 'uM')]"
X3_c_Kit_IN_1_5_0_uM_,"3_[('c-Kit-IN-1', 5.0, 'uM')]"
X3_olaparib_5_0_uM_,"3_[('olaparib', 5.0, 'uM')]"
X3_palbociclib_5_0_uM_,"3_[('palbociclib', 5.0, 'uM')]"
X3_venetoclax_5_0_uM_,"3_[('venetoclax', 5.0, 'uM')]"
X3_vincristine_5_0_uM_,"3_[('vincristine', 5.0, 'uM')]"
X4_R_Verapamil_hydrochloride_0_05_uM_,"4_[('(R)-Verapamil (hydrochloride)', 0.05, 'uM')]"
X4_18_Glycyrrhetinic_acid_0_05_uM_,"4_[('18β-Glycyrrhetinic acid', 0.05, 'uM')]"
X4_8_Hydroxyquinoline_0_05_uM_,"4_[('8-Hydroxyquinoline', 0.05, 'uM')]"
X4_Acetohexamide_0_05_uM_,"4_[('Acetohexamide', 0.05, 'uM')]"
X4_Adagrasib_0_05_uM_,"4_[('Adagrasib', 0.05, 'uM')]"
X4_Adenine_0_05_uM_,"4_[('Adenine', 0.05, 'uM')]"
X4_Adenosine_0_05_uM_,"4_[('Adenosine', 0.05, 'uM')]"
X4_Aliskiren_0_05_uM_,"4_[('Aliskiren', 0.05, 'uM')]"
X4_Allantoin_0_05_uM_,"4_[('Allantoin', 0.05, 'uM')]"
X4_Almonertinib_hydrochloride_0_05_uM_,"4_[('Almonertinib (hydrochloride)', 0.05, 'uM')]"
X4_Amsacrine_0_05_uM_,"4_[('Amsacrine', 0.05, 'uM')]"
X4_Anethole_trithione_0_05_uM_,"4_[('Anethole trithione', 0.05, 'uM')]"
X4_Artesunate_0_05_uM_,"4_[('Artesunate', 0.05, 'uM')]"
X4_Azithromycin_hydrate_0_05_uM_,"4_[('Azithromycin (hydrate)', 0.05, 'uM')]"
X4_Baicalin_0_05_uM_,"4_[('Baicalin', 0.05, 'uM')]"
X4_Balsalazide_sodium_hydrate_0_05_uM_,"4_[('Balsalazide (sodium hydrate)', 0.05, 'uM')]"
X4_Berbamine_0_05_uM_,"4_[('Berbamine', 0.05, 'uM')]"
X4_Berberine_chloride_hydrate_0_05_uM_,"4_[('Berberine (chloride hydrate)', 0.05, 'uM')]"
X4_Bergenin_0_05_uM_,"4_[('Bergenin', 0.05, 'uM')]"
X4_Bimatoprost_0_05_uM_,"4_[('Bimatoprost', 0.05, 'uM')]"
X4_Busulfan_0_05_uM_,"4_[('Busulfan', 0.05, 'uM')]"
X4_Cepharanthine_0_05_uM_,"4_[('Cepharanthine', 0.05, 'uM')]"
X4_Chlorhexidine_diacetate_0_05_uM_,"4_[('Chlorhexidine (diacetate)', 0.05, 'uM')]"
X4_Ciclopirox_0_05_uM_,"4_[('Ciclopirox', 0.05, 'uM')]"
X4_Clonidine_hydrochloride_0_05_uM_,"4_[('Clonidine (hydrochloride)', 0.05, 'uM')]"
X4_Clotrimazole_0_05_uM_,"4_[('Clotrimazole', 0.05, 'uM')]"
X4_Cloxacillin_sodium_0_05_uM_,"4_[('Cloxacillin (sodium)', 0.05, 'uM')]"
X4_Cysteamine_hydrochloride_0_05_uM_,"4_[('Cysteamine (hydrochloride)', 0.05, 'uM')]"
X4_Darinaparsin_0_05_uM_,"4_[('Darinaparsin', 0.05, 'uM')]"
X4_Demeclocycline_0_05_uM_,"4_[('Demeclocycline', 0.05, 'uM')]"
X4_Diammonium_Glycyrrhizinate_0_05_uM_,"4_[('Diammonium Glycyrrhizinate', 0.05, 'uM')]"
X4_Docetaxel_0_05_uM_,"4_[('Docetaxel', 0.05, 'uM')]"
X4_Elagolix_sodium_0_05_uM_,"4_[('Elagolix sodium', 0.05, 'uM')]"
X4_Fluvoxamine_maleate_0_05_uM_,"4_[('Fluvoxamine (maleate)', 0.05, 'uM')]"
X4_Folic_acid_0_05_uM_,"4_[('Folic acid', 0.05, 'uM')]"
X4_Furosemide_0_05_uM_,"4_[('Furosemide', 0.05, 'uM')]"
X4_Fusidic_acid_0_05_uM_,"4_[('Fusidic acid', 0.05, 'uM')]"
X4_Gallic_acid_hydrate_0_05_uM_,"4_[('Gallic acid (hydrate)', 0.05, 'uM')]"
X4_Gallic_acid_0_05_uM_,"4_[('Gallic acid', 0.05, 'uM')]"
X4_Gemfibrozil_0_05_uM_,"4_[('Gemfibrozil', 0.05, 'uM')]"
X4_Goserelin_acetate_0_05_uM_,"4_[('Goserelin (acetate)', 0.05, 'uM')]"
X4_Hexylresorcinol_0_05_uM_,"4_[('Hexylresorcinol', 0.05, 'uM')]"
X4_Homoharringtonine_0_05_uM_,"4_[('Homoharringtonine', 0.05, 'uM')]"
X4_Idarubicin_hydrochloride_0_05_uM_,"4_[('Idarubicin (hydrochloride)', 0.05, 'uM')]"
X4_Isocorydine_0_05_uM_,"4_[('Isocorydine', 0.05, 'uM')]"
X4_L_Thyroxine_sodium_salt_pentahydrate_0_05_uM_,"4_[('L-Thyroxine (sodium salt pentahydrate)', 0.05, 'uM')]"
X4_Larotrectinib_0_05_uM_,"4_[('Larotrectinib', 0.05, 'uM')]"
X4_Lenalidomide_hemihydrate_0_05_uM_,"4_[('Lenalidomide (hemihydrate)', 0.05, 'uM')]"
X4_Lidocaine_hydrochloride_0_05_uM_,"4_[('Lidocaine (hydrochloride)', 0.05, 'uM')]"
X4_Lipoic_acid_0_05_uM_,"4_[('Lipoic acid', 0.05, 'uM')]"
X4_Lumateperone_tosylate_0_05_uM_,"4_[('Lumateperone (tosylate)', 0.05, 'uM')]"
X4_Medroxyprogesterone_acetate_0_05_uM_,"4_[('Medroxyprogesterone acetate', 0.05, 'uM')]"
X4_Megestrol_0_05_uM_,"4_[('Megestrol', 0.05, 'uM')]"
X4_Mitoxantrone_dihydrochloride_0_05_uM_,"4_[('Mitoxantrone (dihydrochloride)', 0.05, 'uM')]"
X4_Neratinib_maleate_0_05_uM_,"4_[('Neratinib (maleate)', 0.05, 'uM')]"
X4_Norepinephrine_hydrochloride_0_05_uM_,"4_[('Norepinephrine (hydrochloride)', 0.05, 'uM')]"
X4_Olanzapine_0_05_uM_,"4_[('Olanzapine', 0.05, 'uM')]"
X4_Palmatine_chloride_0_05_uM_,"4_[('Palmatine (chloride)', 0.05, 'uM')]"
X4_Pasireotide_acetate_0_05_uM_,"4_[('Pasireotide (acetate)', 0.05, 'uM')]"
X4_Pentagastrin_0_05_uM_,"4_[('Pentagastrin', 0.05, 'uM')]"
X4_Pentamidine_isethionate_0_05_uM_,"4_[('Pentamidine (isethionate)', 0.05, 'uM')]"
X4_Pyridoxine_hydrochloride_0_05_uM_,"4_[('Pyridoxine (hydrochloride)', 0.05, 'uM')]"
X4_Pyridoxine_0_05_uM_,"4_[('Pyridoxine', 0.05, 'uM')]"
X4_Quinestrol_0_05_uM_,"4_[('Quinestrol', 0.05, 'uM')]"
X4_Radotinib_0_05_uM_,"4_[('Radotinib', 0.05, 'uM')]"
X4_Raltitrexed_0_05_uM_,"4_[('Raltitrexed', 0.05, 'uM')]"
X4_Rapamycin_0_05_uM_,"4_[('Rapamycin', 0.05, 'uM')]"
X4_Relugolix_0_05_uM_,"4_[('Relugolix', 0.05, 'uM')]"
X4_Resveratrol_0_05_uM_,"4_[('Resveratrol', 0.05, 'uM')]"
X4_Retinoic_acid_0_05_uM_,"4_[('Retinoic acid', 0.05, 'uM')]"
X4_Riluzole_hydrochloride_0_05_uM_,"4_[('Riluzole hydrochloride', 0.05, 'uM')]"
X4_Rimonabant_0_05_uM_,"4_[('Rimonabant', 0.05, 'uM')]"
X4_Ritonavir_0_05_uM_,"4_[('Ritonavir', 0.05, 'uM')]"
X4_Ropivacaine_hydrochloride_monohydrate_0_05_uM_,"4_[('Ropivacaine (hydrochloride monohydrate)', 0.05, 'uM')]"
X4_S_Adenosyl_L_methionine_disulfate_tosylate_0_05_uM_,"4_[('S-Adenosyl-L-methionine (disulfate tosylate)', 0.05, 'uM')]"
X4_Salicylic_acid_0_05_uM_,"4_[('Salicylic acid', 0.05, 'uM')]"
X4_Saquinavir_0_05_uM_,"4_[('Saquinavir', 0.05, 'uM')]"
X4_Selinexor_0_05_uM_,"4_[('Selinexor ', 0.05, 'uM')]"
X4_Sinomenine_0_05_uM_,"4_[('Sinomenine', 0.05, 'uM')]"
X4_Sodium_Salicylate_0_05_uM_,"4_[('Sodium Salicylate', 0.05, 'uM')]"
X4_Sulfisoxazole_0_05_uM_,"4_[('Sulfisoxazole', 0.05, 'uM')]"
X4_Temsirolimus_0_05_uM_,"4_[('Temsirolimus', 0.05, 'uM')]"
X4_Terfenadine_0_05_uM_,"4_[('Terfenadine', 0.05, 'uM')]"
X4_Thymol_0_05_uM_,"4_[('Thymol', 0.05, 'uM')]"
X4_Tofacitinib_citrate_0_05_uM_,"4_[('Tofacitinib (citrate)', 0.05, 'uM')]"
X4_Tofacitinib_0_05_uM_,"4_[('Tofacitinib', 0.05, 'uM')]"
X4_Tolcapone_0_05_uM_,"4_[('Tolcapone', 0.05, 'uM')]"
X4_Triamcinolone_0_05_uM_,"4_[('Triamcinolone', 0.05, 'uM')]"
X4_Triclosan_0_05_uM_,"4_[('Triclosan', 0.05, 'uM')]"
X4_Trifluridine_0_05_uM_,"4_[('Trifluridine', 0.05, 'uM')]"
X4_Trimetrexate_0_05_uM_,"4_[('Trimetrexate', 0.05, 'uM')]"
X4_Tucidinostat_0_05_uM_,"4_[('Tucidinostat', 0.05, 'uM')]"
X4_Vilanterol_0_05_uM_,"4_[('Vilanterol', 0.05, 'uM')]"
X4_Vinblastine_sulfate_0_05_uM_,"4_[('Vinblastine (sulfate)', 0.05, 'uM')]"
X5_R_Verapamil_hydrochloride_0_5_uM_,"5_[('(R)-Verapamil (hydrochloride)', 0.5, 'uM')]"
X5_18_Glycyrrhetinic_acid_0_5_uM_,"5_[('18β-Glycyrrhetinic acid', 0.5, 'uM')]"
X5_8_Hydroxyquinoline_0_5_uM_,"5_[('8-Hydroxyquinoline', 0.5, 'uM')]"
X5_Acetohexamide_0_5_uM_,"5_[('Acetohexamide', 0.5, 'uM')]"
X5_Adagrasib_0_05_uM_,"5_[('Adagrasib', 0.05, 'uM')]"
X5_Adenine_0_5_uM_,"5_[('Adenine', 0.5, 'uM')]"
X5_Adenosine_0_5_uM_,"5_[('Adenosine', 0.5, 'uM')]"
X5_Aliskiren_0_5_uM_,"5_[('Aliskiren', 0.5, 'uM')]"
X5_Allantoin_0_5_uM_,"5_[('Allantoin', 0.5, 'uM')]"
X5_Almonertinib_hydrochloride_0_5_uM_,"5_[('Almonertinib (hydrochloride)', 0.5, 'uM')]"
X5_Amsacrine_0_5_uM_,"5_[('Amsacrine', 0.5, 'uM')]"
X5_Anethole_trithione_0_5_uM_,"5_[('Anethole trithione', 0.5, 'uM')]"
X5_Artesunate_0_5_uM_,"5_[('Artesunate', 0.5, 'uM')]"
X5_Azithromycin_hydrate_0_5_uM_,"5_[('Azithromycin (hydrate)', 0.5, 'uM')]"
X5_Baicalin_0_5_uM_,"5_[('Baicalin', 0.5, 'uM')]"
X5_Balsalazide_sodium_hydrate_0_5_uM_,"5_[('Balsalazide (sodium hydrate)', 0.5, 'uM')]"
X5_Berbamine_0_5_uM_,"5_[('Berbamine', 0.5, 'uM')]"
X5_Berberine_chloride_hydrate_0_5_uM_,"5_[('Berberine (chloride hydrate)', 0.5, 'uM')]"
X5_Bergenin_0_5_uM_,"5_[('Bergenin', 0.5, 'uM')]"
X5_Bimatoprost_0_5_uM_,"5_[('Bimatoprost', 0.5, 'uM')]"
X5_Busulfan_0_5_uM_,"5_[('Busulfan', 0.5, 'uM')]"
X5_Cepharanthine_0_5_uM_,"5_[('Cepharanthine', 0.5, 'uM')]"
X5_Chlorhexidine_diacetate_0_5_uM_,"5_[('Chlorhexidine (diacetate)', 0.5, 'uM')]"
X5_Ciclopirox_0_5_uM_,"5_[('Ciclopirox', 0.5, 'uM')]"
X5_Clonidine_hydrochloride_0_5_uM_,"5_[('Clonidine (hydrochloride)', 0.5, 'uM')]"
X5_Clotrimazole_0_5_uM_,"5_[('Clotrimazole', 0.5, 'uM')]"
X5_Cloxacillin_sodium_0_5_uM_,"5_[('Cloxacillin (sodium)', 0.5, 'uM')]"
X5_Cysteamine_hydrochloride_0_5_uM_,"5_[('Cysteamine (hydrochloride)', 0.5, 'uM')]"
X5_Darinaparsin_0_5_uM_,"5_[('Darinaparsin', 0.5, 'uM')]"
X5_Demeclocycline_0_5_uM_,"5_[('Demeclocycline', 0.5, 'uM')]"
X5_Diammonium_Glycyrrhizinate_0_5_uM_,"5_[('Diammonium Glycyrrhizinate', 0.5, 'uM')]"
X5_Docetaxel_0_5_uM_,"5_[('Docetaxel', 0.5, 'uM')]"
X5_Elagolix_sodium_0_5_uM_,"5_[('Elagolix sodium', 0.5, 'uM')]"
X5_Fluvoxamine_maleate_0_5_uM_,"5_[('Fluvoxamine (maleate)', 0.5, 'uM')]"
X5_Folic_acid_0_5_uM_,"5_[('Folic acid', 0.5, 'uM')]"
X5_Furosemide_0_5_uM_,"5_[('Furosemide', 0.5, 'uM')]"
X5_Fusidic_acid_0_5_uM_,"5_[('Fusidic acid', 0.5, 'uM')]"
X5_Gallic_acid_hydrate_0_5_uM_,"5_[('Gallic acid (hydrate)', 0.5, 'uM')]"
X5_Gallic_acid_0_5_uM_,"5_[('Gallic acid', 0.5, 'uM')]"
X5_Gemfibrozil_0_5_uM_,"5_[('Gemfibrozil', 0.5, 'uM')]"
X5_Goserelin_acetate_0_5_uM_,"5_[('Goserelin (acetate)', 0.5, 'uM')]"
X5_Hexylresorcinol_0_5_uM_,"5_[('Hexylresorcinol', 0.5, 'uM')]"
X5_Homoharringtonine_0_5_uM_,"5_[('Homoharringtonine', 0.5, 'uM')]"
X5_Idarubicin_hydrochloride_0_5_uM_,"5_[('Idarubicin (hydrochloride)', 0.5, 'uM')]"
X5_Isocorydine_0_5_uM_,"5_[('Isocorydine', 0.5, 'uM')]"
X5_L_Thyroxine_sodium_salt_pentahydrate_0_5_uM_,"5_[('L-Thyroxine (sodium salt pentahydrate)', 0.5, 'uM')]"
X5_Larotrectinib_0_5_uM_,"5_[('Larotrectinib', 0.5, 'uM')]"
X5_Lenalidomide_hemihydrate_0_5_uM_,"5_[('Lenalidomide (hemihydrate)', 0.5, 'uM')]"
X5_Lidocaine_hydrochloride_0_5_uM_,"5_[('Lidocaine (hydrochloride)', 0.5, 'uM')]"
X5_Lipoic_acid_0_5_uM_,"5_[('Lipoic acid', 0.5, 'uM')]"
X5_Lumateperone_tosylate_0_5_uM_,"5_[('Lumateperone (tosylate)', 0.5, 'uM')]"
X5_Medroxyprogesterone_acetate_0_5_uM_,"5_[('Medroxyprogesterone acetate', 0.5, 'uM')]"
X5_Megestrol_0_5_uM_,"5_[('Megestrol', 0.5, 'uM')]"
X5_Mitoxantrone_dihydrochloride_0_5_uM_,"5_[('Mitoxantrone (dihydrochloride)', 0.5, 'uM')]"
X5_Neratinib_maleate_0_5_uM_,"5_[('Neratinib (maleate)', 0.5, 'uM')]"
X5_Norepinephrine_hydrochloride_0_5_uM_,"5_[('Norepinephrine (hydrochloride)', 0.5, 'uM')]"
X5_Olanzapine_0_5_uM_,"5_[('Olanzapine', 0.5, 'uM')]"
