,0
factor_valid_drug_names_Iniparib_BSI_201_10000_0,Iniparib (BSI-201)_10000.0
factor_valid_drug_names_Ivosidenib_AG_120_10_0,Ivosidenib (AG-120)_10.0
factor_valid_drug_names_Ivosidenib_AG_120_100_0,Ivosidenib (AG-120)_100.0
factor_valid_drug_names_Ivosidenib_AG_120_1000_0,Ivosidenib (AG-120)_1000.0
factor_valid_drug_names_Ivosidenib_AG_120_10000_0,Ivosidenib (AG-120)_10000.0
factor_valid_drug_names_JNJ_26854165_Serdemetan_10_0,JNJ-26854165 (Serdemetan)_10.0
factor_valid_drug_names_JNJ_26854165_Serdemetan_100_0,JNJ-26854165 (Serdemetan)_100.0
factor_valid_drug_names_JNJ_26854165_Serdemetan_1000_0,JNJ-26854165 (Serdemetan)_1000.0
factor_valid_drug_names_JNJ_26854165_Serdemetan_10000_0,JNJ-26854165 (Serdemetan)_10000.0
factor_valid_drug_names_JNJ_7706621_10_0,JNJ-7706621_10.0
factor_valid_drug_names_JNJ_7706621_100_0,JNJ-7706621_100.0
factor_valid_drug_names_JNJ_7706621_1000_0,JNJ-7706621_1000.0
factor_valid_drug_names_JNJ_7706621_10000_0,JNJ-7706621_10000.0
factor_valid_drug_names_KW_2449_10_0,KW-2449_10.0
factor_valid_drug_names_KW_2449_100_0,KW-2449_100.0
factor_valid_drug_names_KW_2449_1000_0,KW-2449_1000.0
factor_valid_drug_names_KW_2449_10000_0,KW-2449_10000.0
factor_valid_drug_names_Ki16425_10_0,Ki16425_10.0
factor_valid_drug_names_Ki16425_100_0,Ki16425_100.0
factor_valid_drug_names_Ki16425_1000_0,Ki16425_1000.0
factor_valid_drug_names_Ki16425_10000_0,Ki16425_10000.0
factor_valid_drug_names_Ki8751_10_0,Ki8751_10.0
factor_valid_drug_names_Ki8751_100_0,Ki8751_100.0
factor_valid_drug_names_Ki8751_1000_0,Ki8751_1000.0
factor_valid_drug_names_Ki8751_10000_0,Ki8751_10000.0
factor_valid_drug_names_Lapatinib_GW_572016_Ditosylate_10_0,Lapatinib (GW-572016) Ditosylate_10.0
factor_valid_drug_names_Lapatinib_GW_572016_Ditosylate_100_0,Lapatinib (GW-572016) Ditosylate_100.0
factor_valid_drug_names_Lapatinib_GW_572016_Ditosylate_1000_0,Lapatinib (GW-572016) Ditosylate_1000.0
factor_valid_drug_names_Lapatinib_GW_572016_Ditosylate_10000_0,Lapatinib (GW-572016) Ditosylate_10000.0
factor_valid_drug_names_Lenalidomide_CC_5013_10_0,Lenalidomide (CC-5013)_10.0
factor_valid_drug_names_Lenalidomide_CC_5013_100_0,Lenalidomide (CC-5013)_100.0
factor_valid_drug_names_Lenalidomide_CC_5013_1000_0,Lenalidomide (CC-5013)_1000.0
factor_valid_drug_names_Lenalidomide_CC_5013_10000_0,Lenalidomide (CC-5013)_10000.0
factor_valid_drug_names_Linifanib_ABT_869_10_0,Linifanib (ABT-869)_10.0
factor_valid_drug_names_Linifanib_ABT_869_100_0,Linifanib (ABT-869)_100.0
factor_valid_drug_names_Linifanib_ABT_869_1000_0,Linifanib (ABT-869)_1000.0
factor_valid_drug_names_Linifanib_ABT_869_10000_0,Linifanib (ABT-869)_10000.0
factor_valid_drug_names_Lomustine_10_0,Lomustine _10.0
factor_valid_drug_names_Lomustine_100_0,Lomustine _100.0
factor_valid_drug_names_Lomustine_1000_0,Lomustine _1000.0
factor_valid_drug_names_Lomustine_10000_0,Lomustine _10000.0
factor_valid_drug_names_Luminespib_AUY_922_NVP_AUY922_10_0,"Luminespib (AUY-922, NVP-AUY922)_10.0"
factor_valid_drug_names_Luminespib_AUY_922_NVP_AUY922_100_0,"Luminespib (AUY-922, NVP-AUY922)_100.0"
factor_valid_drug_names_Luminespib_AUY_922_NVP_AUY922_1000_0,"Luminespib (AUY-922, NVP-AUY922)_1000.0"
factor_valid_drug_names_Luminespib_AUY_922_NVP_AUY922_10000_0,"Luminespib (AUY-922, NVP-AUY922)_10000.0"
factor_valid_drug_names_M344_10_0,M344_10.0
factor_valid_drug_names_M344_100_0,M344_100.0
factor_valid_drug_names_M344_1000_0,M344_1000.0
factor_valid_drug_names_M344_10000_0,M344_10000.0
factor_valid_drug_names_MC1568_10_0,MC1568_10.0
factor_valid_drug_names_MC1568_100_0,MC1568_100.0
factor_valid_drug_names_MC1568_1000_0,MC1568_1000.0
factor_valid_drug_names_MC1568_10000_0,MC1568_10000.0
factor_valid_drug_names_MK_0752_10_0,MK-0752_10.0
factor_valid_drug_names_MK_0752_100_0,MK-0752_100.0
factor_valid_drug_names_MK_0752_1000_0,MK-0752_1000.0
factor_valid_drug_names_MK_0752_10000_0,MK-0752_10000.0
factor_valid_drug_names_MK_5108_VX_689_10_0,MK-5108 (VX-689)_10.0
factor_valid_drug_names_MK_5108_VX_689_100_0,MK-5108 (VX-689)_100.0
factor_valid_drug_names_MK_5108_VX_689_1000_0,MK-5108 (VX-689)_1000.0
factor_valid_drug_names_MK_5108_VX_689_10000_0,MK-5108 (VX-689)_10000.0
factor_valid_drug_names_MLN8054_10_0,MLN8054_10.0
factor_valid_drug_names_MLN8054_100_0,MLN8054_100.0
factor_valid_drug_names_MLN8054_1000_0,MLN8054_1000.0
factor_valid_drug_names_MLN8054_10000_0,MLN8054_10000.0
factor_valid_drug_names_Maraviroc_10_0,Maraviroc_10.0
factor_valid_drug_names_Maraviroc_100_0,Maraviroc_100.0
factor_valid_drug_names_Maraviroc_1000_0,Maraviroc_1000.0
factor_valid_drug_names_Maraviroc_10000_0,Maraviroc_10000.0
factor_valid_drug_names_Meprednisone_10_0,Meprednisone_10.0
factor_valid_drug_names_Meprednisone_100_0,Meprednisone_100.0
factor_valid_drug_names_Meprednisone_1000_0,Meprednisone_1000.0
factor_valid_drug_names_Meprednisone_10000_0,Meprednisone_10000.0
factor_valid_drug_names_Mercaptopurine_6_MP_10_0,Mercaptopurine (6-MP)_10.0
factor_valid_drug_names_Mercaptopurine_6_MP_100_0,Mercaptopurine (6-MP)_100.0
factor_valid_drug_names_Mercaptopurine_6_MP_1000_0,Mercaptopurine (6-MP)_1000.0
factor_valid_drug_names_Mercaptopurine_6_MP_10000_0,Mercaptopurine (6-MP)_10000.0
factor_valid_drug_names_Mesna_10_0,Mesna _10.0
factor_valid_drug_names_Mesna_100_0,Mesna _100.0
factor_valid_drug_names_Mesna_1000_0,Mesna _1000.0
factor_valid_drug_names_Mesna_10000_0,Mesna _10000.0
factor_valid_drug_names_Mocetinostat_MGCD0103_10_0,Mocetinostat (MGCD0103)_10.0
factor_valid_drug_names_Mocetinostat_MGCD0103_100_0,Mocetinostat (MGCD0103)_100.0
factor_valid_drug_names_Mocetinostat_MGCD0103_1000_0,Mocetinostat (MGCD0103)_1000.0
factor_valid_drug_names_Mocetinostat_MGCD0103_10000_0,Mocetinostat (MGCD0103)_10000.0
factor_valid_drug_names_Momelotinib_CYT387_10_0,Momelotinib (CYT387)_10.0
factor_valid_drug_names_Momelotinib_CYT387_100_0,Momelotinib (CYT387)_100.0
factor_valid_drug_names_Momelotinib_CYT387_1000_0,Momelotinib (CYT387)_1000.0
factor_valid_drug_names_Momelotinib_CYT387_10000_0,Momelotinib (CYT387)_10000.0
factor_valid_drug_names_Motesanib_Diphosphate_AMG_706_10_0,Motesanib Diphosphate (AMG-706)_10.0
factor_valid_drug_names_Motesanib_Diphosphate_AMG_706_100_0,Motesanib Diphosphate (AMG-706)_100.0
factor_valid_drug_names_Motesanib_Diphosphate_AMG_706_1000_0,Motesanib Diphosphate (AMG-706)_1000.0
factor_valid_drug_names_Motesanib_Diphosphate_AMG_706_10000_0,Motesanib Diphosphate (AMG-706)_10000.0
factor_valid_drug_names_NVP_BSK805_2HCl_10_0,NVP-BSK805 2HCl_10.0
factor_valid_drug_names_NVP_BSK805_2HCl_100_0,NVP-BSK805 2HCl_100.0
factor_valid_drug_names_NVP_BSK805_2HCl_1000_0,NVP-BSK805 2HCl_1000.0
factor_valid_drug_names_NVP_BSK805_2HCl_10000_0,NVP-BSK805 2HCl_10000.0
factor_valid_drug_names_Navitoclax_ABT_263_10_0,Navitoclax (ABT-263)_10.0
factor_valid_drug_names_Navitoclax_ABT_263_100_0,Navitoclax (ABT-263)_100.0
factor_valid_drug_names_Navitoclax_ABT_263_1000_0,Navitoclax (ABT-263)_1000.0
factor_valid_drug_names_Navitoclax_ABT_263_10000_0,Navitoclax (ABT-263)_10000.0
factor_valid_drug_names_Nilotinib_AMN_107_10_0,Nilotinib (AMN-107)_10.0
factor_valid_drug_names_Nilotinib_AMN_107_100_0,Nilotinib (AMN-107)_100.0
factor_valid_drug_names_Nilotinib_AMN_107_1000_0,Nilotinib (AMN-107)_1000.0
factor_valid_drug_names_Nilotinib_AMN_107_10000_0,Nilotinib (AMN-107)_10000.0
factor_valid_drug_names_Nintedanib_BIBF_1120_10_0,Nintedanib (BIBF 1120)_10.0
factor_valid_drug_names_Nintedanib_BIBF_1120_100_0,Nintedanib (BIBF 1120)_100.0
factor_valid_drug_names_Nintedanib_BIBF_1120_1000_0,Nintedanib (BIBF 1120)_1000.0
factor_valid_drug_names_Nintedanib_BIBF_1120_10000_0,Nintedanib (BIBF 1120)_10000.0
factor_valid_drug_names_Obatoclax_Mesylate_GX15_070_10_0,Obatoclax Mesylate (GX15-070)_10.0
factor_valid_drug_names_Obatoclax_Mesylate_GX15_070_100_0,Obatoclax Mesylate (GX15-070)_100.0
factor_valid_drug_names_Obatoclax_Mesylate_GX15_070_1000_0,Obatoclax Mesylate (GX15-070)_1000.0
factor_valid_drug_names_Obatoclax_Mesylate_GX15_070_10000_0,Obatoclax Mesylate (GX15-070)_10000.0
factor_valid_drug_names_Ofloxacin_10_0,Ofloxacin_10.0
factor_valid_drug_names_Ofloxacin_100_0,Ofloxacin_100.0
factor_valid_drug_names_Ofloxacin_1000_0,Ofloxacin_1000.0
factor_valid_drug_names_Ofloxacin_10000_0,Ofloxacin_10000.0
factor_valid_drug_names_PCI_34051_10_0,PCI-34051_10.0
factor_valid_drug_names_PCI_34051_100_0,PCI-34051_100.0
factor_valid_drug_names_PCI_34051_1000_0,PCI-34051_1000.0
factor_valid_drug_names_PCI_34051_10000_0,PCI-34051_10000.0
factor_valid_drug_names_PD173074_10_0,PD173074_10.0
factor_valid_drug_names_PD173074_100_0,PD173074_100.0
factor_valid_drug_names_PD173074_1000_0,PD173074_1000.0
factor_valid_drug_names_PD173074_10000_0,PD173074_10000.0
factor_valid_drug_names_PD98059_10_0,PD98059_10.0
factor_valid_drug_names_PD98059_100_0,PD98059_100.0
factor_valid_drug_names_PD98059_1000_0,PD98059_1000.0
factor_valid_drug_names_PD98059_10000_0,PD98059_10000.0
factor_valid_drug_names_PF_3845_10_0,PF-3845_10.0
factor_valid_drug_names_PF_3845_100_0,PF-3845_100.0
factor_valid_drug_names_PF_3845_1000_0,PF-3845_1000.0
factor_valid_drug_names_PF_3845_10000_0,PF-3845_10000.0
factor_valid_drug_names_PF_573228_10_0,PF-573228_10.0
factor_valid_drug_names_PF_573228_100_0,PF-573228_100.0
factor_valid_drug_names_PF_573228_1000_0,PF-573228_1000.0
factor_valid_drug_names_PF_573228_10000_0,PF-573228_10000.0
factor_valid_drug_names_PFI_1_PF_6405761_10_0,PFI-1 (PF-6405761)_10.0
factor_valid_drug_names_PFI_1_PF_6405761_100_0,PFI-1 (PF-6405761)_100.0
factor_valid_drug_names_PFI_1_PF_6405761_1000_0,PFI-1 (PF-6405761)_1000.0
factor_valid_drug_names_PFI_1_PF_6405761_10000_0,PFI-1 (PF-6405761)_10000.0
factor_valid_drug_names_PHA_680632_10_0,PHA-680632_10.0
factor_valid_drug_names_PHA_680632_100_0,PHA-680632_100.0
factor_valid_drug_names_PHA_680632_1000_0,PHA-680632_1000.0
factor_valid_drug_names_PHA_680632_10000_0,PHA-680632_10000.0
factor_valid_drug_names_PJ34_10_0,PJ34_10.0
factor_valid_drug_names_PJ34_100_0,PJ34_100.0
factor_valid_drug_names_PJ34_1000_0,PJ34_1000.0
factor_valid_drug_names_PJ34_10000_0,PJ34_10000.0
factor_valid_drug_names_Panobinostat_LBH589_10_0,Panobinostat (LBH589)_10.0
factor_valid_drug_names_Panobinostat_LBH589_100_0,Panobinostat (LBH589)_100.0
factor_valid_drug_names_Panobinostat_LBH589_1000_0,Panobinostat (LBH589)_1000.0
factor_valid_drug_names_Panobinostat_LBH589_10000_0,Panobinostat (LBH589)_10000.0
factor_valid_drug_names_Patupilone_EPO906_Epothilone_B_10_0,"Patupilone (EPO906, Epothilone B)_10.0"
factor_valid_drug_names_Patupilone_EPO906_Epothilone_B_100_0,"Patupilone (EPO906, Epothilone B)_100.0"
factor_valid_drug_names_Patupilone_EPO906_Epothilone_B_1000_0,"Patupilone (EPO906, Epothilone B)_1000.0"
factor_valid_drug_names_Patupilone_EPO906_Epothilone_B_10000_0,"Patupilone (EPO906, Epothilone B)_10000.0"
factor_valid_drug_names_Pelitinib_EKB_569_10_0,Pelitinib (EKB-569)_10.0
factor_valid_drug_names_Pelitinib_EKB_569_100_0,Pelitinib (EKB-569)_100.0
factor_valid_drug_names_Pelitinib_EKB_569_1000_0,Pelitinib (EKB-569)_1000.0
factor_valid_drug_names_Pelitinib_EKB_569_10000_0,Pelitinib (EKB-569)_10000.0
factor_valid_drug_names_Pirarubicin_10_0,Pirarubicin_10.0
factor_valid_drug_names_Pirarubicin_100_0,Pirarubicin_100.0
factor_valid_drug_names_Pirarubicin_1000_0,Pirarubicin_1000.0
factor_valid_drug_names_Pirarubicin_10000_0,Pirarubicin_10000.0
factor_valid_drug_names_Pracinostat_SB939_10_0,Pracinostat (SB939)_10.0
factor_valid_drug_names_Pracinostat_SB939_100_0,Pracinostat (SB939)_100.0
factor_valid_drug_names_Pracinostat_SB939_1000_0,Pracinostat (SB939)_1000.0
factor_valid_drug_names_Pracinostat_SB939_10000_0,Pracinostat (SB939)_10000.0
factor_valid_drug_names_Prednisone_10_0,Prednisone _10.0
factor_valid_drug_names_Prednisone_100_0,Prednisone _100.0
factor_valid_drug_names_Prednisone_1000_0,Prednisone _1000.0
factor_valid_drug_names_Prednisone_10000_0,Prednisone _10000.0
factor_valid_drug_names_Quercetin_10_0,Quercetin_10.0
factor_valid_drug_names_Quercetin_100_0,Quercetin_100.0
factor_valid_drug_names_Quercetin_1000_0,Quercetin_1000.0
factor_valid_drug_names_Quercetin_10000_0,Quercetin_10000.0
factor_valid_drug_names_Quisinostat_JNJ_26481585_2HCl_10_0,Quisinostat (JNJ-26481585) 2HCl_10.0
factor_valid_drug_names_Quisinostat_JNJ_26481585_2HCl_100_0,Quisinostat (JNJ-26481585) 2HCl_100.0
factor_valid_drug_names_Quisinostat_JNJ_26481585_2HCl_1000_0,Quisinostat (JNJ-26481585) 2HCl_1000.0
factor_valid_drug_names_Quisinostat_JNJ_26481585_2HCl_10000_0,Quisinostat (JNJ-26481585) 2HCl_10000.0
factor_valid_drug_names_RG108_10_0,RG108_10.0
factor_valid_drug_names_RG108_100_0,RG108_100.0
factor_valid_drug_names_RG108_1000_0,RG108_1000.0
factor_valid_drug_names_RG108_10000_0,RG108_10000.0
factor_valid_drug_names_Raltitrexed_10_0,Raltitrexed_10.0
factor_valid_drug_names_Raltitrexed_100_0,Raltitrexed_100.0
factor_valid_drug_names_Raltitrexed_1000_0,Raltitrexed_1000.0
factor_valid_drug_names_Raltitrexed_10000_0,Raltitrexed_10000.0
factor_valid_drug_names_Ramelteon_10_0,Ramelteon_10.0
factor_valid_drug_names_Ramelteon_100_0,Ramelteon_100.0
factor_valid_drug_names_Ramelteon_1000_0,Ramelteon_1000.0
factor_valid_drug_names_Ramelteon_10000_0,Ramelteon_10000.0
factor_valid_drug_names_Regorafenib_BAY_73_4506_10_0,Regorafenib (BAY 73-4506)_10.0
factor_valid_drug_names_Regorafenib_BAY_73_4506_100_0,Regorafenib (BAY 73-4506)_100.0
factor_valid_drug_names_Regorafenib_BAY_73_4506_1000_0,Regorafenib (BAY 73-4506)_1000.0
factor_valid_drug_names_Regorafenib_BAY_73_4506_10000_0,Regorafenib (BAY 73-4506)_10000.0
factor_valid_drug_names_Resminostat_10_0,Resminostat_10.0
factor_valid_drug_names_Resminostat_100_0,Resminostat_100.0
factor_valid_drug_names_Resminostat_1000_0,Resminostat_1000.0
factor_valid_drug_names_Resminostat_10000_0,Resminostat_10000.0
factor_valid_drug_names_Resveratrol_10_0,Resveratrol_10.0
factor_valid_drug_names_Resveratrol_100_0,Resveratrol_100.0
factor_valid_drug_names_Resveratrol_1000_0,Resveratrol_1000.0
factor_valid_drug_names_Resveratrol_10000_0,Resveratrol_10000.0
factor_valid_drug_names_Rigosertib_ON_01910_10_0,Rigosertib (ON-01910)_10.0
factor_valid_drug_names_Rigosertib_ON_01910_100_0,Rigosertib (ON-01910)_100.0
factor_valid_drug_names_Rigosertib_ON_01910_1000_0,Rigosertib (ON-01910)_1000.0
factor_valid_drug_names_Rigosertib_ON_01910_10000_0,Rigosertib (ON-01910)_10000.0
factor_valid_drug_names_Roscovitine_Seliciclib_CYC202_10_0,"Roscovitine (Seliciclib,CYC202)_10.0"
factor_valid_drug_names_Roscovitine_Seliciclib_CYC202_100_0,"Roscovitine (Seliciclib,CYC202)_100.0"
factor_valid_drug_names_Roscovitine_Seliciclib_CYC202_1000_0,"Roscovitine (Seliciclib,CYC202)_1000.0"
factor_valid_drug_names_Roscovitine_Seliciclib_CYC202_10000_0,"Roscovitine (Seliciclib,CYC202)_10000.0"
factor_valid_drug_names_Roxadustat_FG_4592_10_0,Roxadustat (FG-4592)_10.0
factor_valid_drug_names_Roxadustat_FG_4592_100_0,Roxadustat (FG-4592)_100.0
factor_valid_drug_names_Roxadustat_FG_4592_1000_0,Roxadustat (FG-4592)_1000.0
factor_valid_drug_names_Roxadustat_FG_4592_10000_0,Roxadustat (FG-4592)_10000.0
factor_valid_drug_names_Rucaparib_AG_014699_PF_01367338_phosphate_10_0,"Rucaparib (AG-014699,PF-01367338) phosphate_10.0"
factor_valid_drug_names_Rucaparib_AG_014699_PF_01367338_phosphate_100_0,"Rucaparib (AG-014699,PF-01367338) phosphate_100.0"
factor_valid_drug_names_Rucaparib_AG_014699_PF_01367338_phosphate_1000_0,"Rucaparib (AG-014699,PF-01367338) phosphate_1000.0"
factor_valid_drug_names_Rucaparib_AG_014699_PF_01367338_phosphate_10000_0,"Rucaparib (AG-014699,PF-01367338) phosphate_10000.0"
factor_valid_drug_names_Ruxolitinib_INCB018424_10_0,Ruxolitinib (INCB018424)_10.0
factor_valid_drug_names_Ruxolitinib_INCB018424_100_0,Ruxolitinib (INCB018424)_100.0
factor_valid_drug_names_Ruxolitinib_INCB018424_1000_0,Ruxolitinib (INCB018424)_1000.0
factor_valid_drug_names_Ruxolitinib_INCB018424_10000_0,Ruxolitinib (INCB018424)_10000.0
factor_valid_drug_names_S_Ruxolitinib_INCB018424_10_0,S-Ruxolitinib (INCB018424)_10.0
factor_valid_drug_names_S_Ruxolitinib_INCB018424_100_0,S-Ruxolitinib (INCB018424)_100.0
factor_valid_drug_names_S_Ruxolitinib_INCB018424_1000_0,S-Ruxolitinib (INCB018424)_1000.0
factor_valid_drug_names_S_Ruxolitinib_INCB018424_10000_0,S-Ruxolitinib (INCB018424)_10000.0
factor_valid_drug_names_S3I_201_10_0,S3I-201_10.0
factor_valid_drug_names_S3I_201_100_0,S3I-201_100.0
factor_valid_drug_names_S3I_201_1000_0,S3I-201_1000.0
factor_valid_drug_names_S3I_201_10000_0,S3I-201_10000.0
factor_valid_drug_names_SB431542_10_0,SB431542_10.0
factor_valid_drug_names_SB431542_100_0,SB431542_100.0
factor_valid_drug_names_SB431542_1000_0,SB431542_1000.0
factor_valid_drug_names_SB431542_10000_0,SB431542_10000.0
factor_valid_drug_names_SGI_1776_free_base_10_0,SGI-1776 free base_10.0
factor_valid_drug_names_SGI_1776_free_base_100_0,SGI-1776 free base_100.0
factor_valid_drug_names_SGI_1776_free_base_1000_0,SGI-1776 free base_1000.0
factor_valid_drug_names_SGI_1776_free_base_10000_0,SGI-1776 free base_10000.0
factor_valid_drug_names_SL_327_10_0,SL-327_10.0
factor_valid_drug_names_SL_327_100_0,SL-327_100.0
factor_valid_drug_names_SL_327_1000_0,SL-327_1000.0
factor_valid_drug_names_SL_327_10000_0,SL-327_10000.0
factor_valid_drug_names_SNS_314_10_0,SNS-314_10.0
factor_valid_drug_names_SNS_314_100_0,SNS-314_100.0
factor_valid_drug_names_SNS_314_1000_0,SNS-314_1000.0
factor_valid_drug_names_SNS_314_10000_0,SNS-314_10000.0
factor_valid_drug_names_SRT1720_HCl_10_0,SRT1720 HCl_10.0
factor_valid_drug_names_SRT1720_HCl_100_0,SRT1720 HCl_100.0
factor_valid_drug_names_SRT1720_HCl_1000_0,SRT1720 HCl_1000.0
factor_valid_drug_names_SRT1720_HCl_10000_0,SRT1720 HCl_10000.0
factor_valid_drug_names_SRT2104_GSK2245840_10_0,SRT2104 (GSK2245840)_10.0
factor_valid_drug_names_SRT2104_GSK2245840_100_0,SRT2104 (GSK2245840)_100.0
factor_valid_drug_names_SRT2104_GSK2245840_1000_0,SRT2104 (GSK2245840)_1000.0
factor_valid_drug_names_SRT2104_GSK2245840_10000_0,SRT2104 (GSK2245840)_10000.0
factor_valid_drug_names_SRT3025_HCl_10_0,SRT3025 HCl_10.0
factor_valid_drug_names_SRT3025_HCl_100_0,SRT3025 HCl_100.0
factor_valid_drug_names_SRT3025_HCl_1000_0,SRT3025 HCl_1000.0
factor_valid_drug_names_SRT3025_HCl_10000_0,SRT3025 HCl_10000.0
factor_valid_drug_names_Selisistat_EX_527_10_0,Selisistat (EX 527)_10.0
factor_valid_drug_names_Selisistat_EX_527_100_0,Selisistat (EX 527)_100.0
factor_valid_drug_names_Selisistat_EX_527_1000_0,Selisistat (EX 527)_1000.0
factor_valid_drug_names_Selisistat_EX_527_10000_0,Selisistat (EX 527)_10000.0
factor_valid_drug_names_Sirtinol_10_0,Sirtinol_10.0
factor_valid_drug_names_Sirtinol_100_0,Sirtinol_100.0
factor_valid_drug_names_Sirtinol_1000_0,Sirtinol_1000.0
factor_valid_drug_names_Sirtinol_10000_0,Sirtinol_10000.0
factor_valid_drug_names_Sodium_Phenylbutyrate_10_0,Sodium Phenylbutyrate_10.0
factor_valid_drug_names_Sodium_Phenylbutyrate_100_0,Sodium Phenylbutyrate_100.0
factor_valid_drug_names_Sodium_Phenylbutyrate_1000_0,Sodium Phenylbutyrate_1000.0
factor_valid_drug_names_Sodium_Phenylbutyrate_10000_0,Sodium Phenylbutyrate_10000.0
factor_valid_drug_names_Sorafenib_Tosylate_10_0,Sorafenib Tosylate_10.0
factor_valid_drug_names_Sorafenib_Tosylate_100_0,Sorafenib Tosylate_100.0
factor_valid_drug_names_Sorafenib_Tosylate_1000_0,Sorafenib Tosylate_1000.0
factor_valid_drug_names_Sorafenib_Tosylate_10000_0,Sorafenib Tosylate_10000.0
factor_valid_drug_names_Streptozotocin_STZ_10_0,Streptozotocin (STZ)_10.0
factor_valid_drug_names_Streptozotocin_STZ_100_0,Streptozotocin (STZ)_100.0
factor_valid_drug_names_Streptozotocin_STZ_1000_0,Streptozotocin (STZ)_1000.0
factor_valid_drug_names_Streptozotocin_STZ_10000_0,Streptozotocin (STZ)_10000.0
factor_valid_drug_names_TAK_901_10_0,TAK-901_10.0
factor_valid_drug_names_TAK_901_100_0,TAK-901_100.0
factor_valid_drug_names_TAK_901_1000_0,TAK-901_1000.0
factor_valid_drug_names_TAK_901_10000_0,TAK-901_10000.0
factor_valid_drug_names_TG101209_10_0,TG101209_10.0
factor_valid_drug_names_TG101209_100_0,TG101209_100.0
factor_valid_drug_names_TG101209_1000_0,TG101209_1000.0
factor_valid_drug_names_TG101209_10000_0,TG101209_10000.0
factor_valid_drug_names_TGX_221_10_0,TGX-221_10.0
factor_valid_drug_names_TGX_221_100_0,TGX-221_100.0
factor_valid_drug_names_TGX_221_1000_0,TGX-221_1000.0
factor_valid_drug_names_TGX_221_10000_0,TGX-221_10000.0
factor_valid_drug_names_TMP195_10_0,TMP195_10.0
factor_valid_drug_names_TMP195_100_0,TMP195_100.0
factor_valid_drug_names_TMP195_1000_0,TMP195_1000.0
factor_valid_drug_names_TMP195_10000_0,TMP195_10000.0
factor_valid_drug_names_Tacedinaline_CI994_10_0,Tacedinaline (CI994)_10.0
factor_valid_drug_names_Tacedinaline_CI994_100_0,Tacedinaline (CI994)_100.0
factor_valid_drug_names_Tacedinaline_CI994_1000_0,Tacedinaline (CI994)_1000.0
factor_valid_drug_names_Tacedinaline_CI994_10000_0,Tacedinaline (CI994)_10000.0
factor_valid_drug_names_Tanespimycin_17_AAG_10_0,Tanespimycin (17-AAG)_10.0
factor_valid_drug_names_Tanespimycin_17_AAG_100_0,Tanespimycin (17-AAG)_100.0
factor_valid_drug_names_Tanespimycin_17_AAG_1000_0,Tanespimycin (17-AAG)_1000.0
factor_valid_drug_names_Tanespimycin_17_AAG_10000_0,Tanespimycin (17-AAG)_10000.0
factor_valid_drug_names_Tazemetostat_EPZ_6438_10_0,Tazemetostat (EPZ-6438)_10.0
factor_valid_drug_names_Tazemetostat_EPZ_6438_100_0,Tazemetostat (EPZ-6438)_100.0
factor_valid_drug_names_Tazemetostat_EPZ_6438_1000_0,Tazemetostat (EPZ-6438)_1000.0
factor_valid_drug_names_Tazemetostat_EPZ_6438_10000_0,Tazemetostat (EPZ-6438)_10000.0
factor_valid_drug_names_Temsirolimus_CCI_779_NSC_683864_10_0,"Temsirolimus (CCI-779, NSC 683864)_10.0"
factor_valid_drug_names_Temsirolimus_CCI_779_NSC_683864_100_0,"Temsirolimus (CCI-779, NSC 683864)_100.0"
factor_valid_drug_names_Temsirolimus_CCI_779_NSC_683864_1000_0,"Temsirolimus (CCI-779, NSC 683864)_1000.0"
factor_valid_drug_names_Temsirolimus_CCI_779_NSC_683864_10000_0,"Temsirolimus (CCI-779, NSC 683864)_10000.0"
factor_valid_drug_names_Thalidomide_10_0,Thalidomide_10.0
factor_valid_drug_names_Thalidomide_100_0,Thalidomide_100.0
factor_valid_drug_names_Thalidomide_1000_0,Thalidomide_1000.0
factor_valid_drug_names_Thalidomide_10000_0,Thalidomide_10000.0
factor_valid_drug_names_Thiotepa_10_0,Thiotepa_10.0
factor_valid_drug_names_Thiotepa_100_0,Thiotepa_100.0
factor_valid_drug_names_Thiotepa_1000_0,Thiotepa_1000.0
factor_valid_drug_names_Thiotepa_10000_0,Thiotepa_10000.0
factor_valid_drug_names_Tie2_kinase_inhibitor_10_0,Tie2 kinase inhibitor_10.0
factor_valid_drug_names_Tie2_kinase_inhibitor_100_0,Tie2 kinase inhibitor_100.0
factor_valid_drug_names_Tie2_kinase_inhibitor_1000_0,Tie2 kinase inhibitor_1000.0
factor_valid_drug_names_Tie2_kinase_inhibitor_10000_0,Tie2 kinase inhibitor_10000.0
factor_valid_drug_names_Tofacitinib_CP_690550_Citrate_10_0,Tofacitinib (CP-690550) Citrate_10.0
factor_valid_drug_names_Tofacitinib_CP_690550_Citrate_100_0,Tofacitinib (CP-690550) Citrate_100.0
factor_valid_drug_names_Tofacitinib_CP_690550_Citrate_1000_0,Tofacitinib (CP-690550) Citrate_1000.0
factor_valid_drug_names_Tofacitinib_CP_690550_Citrate_10000_0,Tofacitinib (CP-690550) Citrate_10000.0
factor_valid_drug_names_Toremifene_Citrate_10_0,Toremifene Citrate_10.0
factor_valid_drug_names_Toremifene_Citrate_100_0,Toremifene Citrate_100.0
factor_valid_drug_names_Toremifene_Citrate_1000_0,Toremifene Citrate_1000.0
factor_valid_drug_names_Toremifene_Citrate_10000_0,Toremifene Citrate_10000.0
